-10	17.2401203795	0.378344645165	0.0146666666667	0.00390156663691
-9	17.1747955483	0.469521984878	0.0162	0.0024819347292
-8	16.9599485307	0.331382416471	0.01575	0.00420565096032
-7	16.7161622961	0.306089057466	0.01425	0.00605702071979
-6	16.5751616172	0.14820279634	0.0198888888889	0.0200745524065
-5	16.5510485434	0.183732575414	0.00871428571429	0.00328260722659
-4	16.5587454815	0.15525430826	0.00775	0.0025860201082
-3	16.6098470917	0.159332608358	0.0108	0.00570613704707
-2	16.646742574	0.136814344942	0.0135	0.0056789083458
-1	16.6718263776	0.144488632807	0.0134	0.00447660585712
0	16.765787814	0.162275490719	0.0223333333333	0.0229540604009
1	16.8801884152	0.103870997247	0.012125	0.00464858849545
2	16.9582280404	0.147929616087	0.0147777777778	0.00573057642588
3	17.0201776429	0.138275752133	0.0191666666667	0.015410133751
4	17.0760977037	0.0435731391099	0.024	0.0179071680248
5	17.1914659356	0.160923591587	0.0128333333333	0.00859101597924
6	17.2363364441	0.158024269855	0.0207777777778	0.0155619034667
7	17.2538347772	0.103556706446	0.0396666666667	0.0385731628064
8	17.2257133658	0.0598492509827	0.031	0.03888015775
9	17.3519409504	0.159287132225	0.0213333333333	0.0159234278833
10	17.4837211477	0.161925106151	0.0261666666667	0.0156781872535
11	17.4432634409	0.196787621944	0.021875	0.0159643156759
12	17.2843237038	0.156310946921	0.0165	0.00711219609778
13	17.2587032194	0.138507683233	0.014	0.00412310562562
14	17.2486015303	0.111488959026	0.0106666666667	0.00531245915017
15	17.2141966018	0.120834173413	0.0144	0.00826075057123
16	17.1913425335	0.119890829022	0.0211428571429	0.0101478860772
17	17.0570118631	0.150730445089	0.0218333333333	0.0104628974105
18	16.9510537219	0.147599386127	0.0148333333333	0.0058713049846
19	16.8989007829	0.13473236721	0.0116	0.00224499443206
20	16.8688268287	0.079585194655	0.0156666666667	0.00615539510421
21	16.8290124606	0.081972430665	0.02075	0.014566657132
22	16.7994009542	0.0897735408266	0.016	0.0156444878472
23	16.7438145563	0.118702047154	0.013	0.00675771164424
24	16.7511829986	0.189574194093	0.0274	0.0321098115846
25	16.7610993132	0.216345480191	0.029	0.035909608742
26	16.7543634848	0.32238695682	0.0148	0.00798498591107
27	16.6761617603	0.265325005253	0.015	0.00678232998313
28	16.7436824474	0.295996449516	0.0128571428571	0.00633422836497
29	16.9331914863	0.264584537612	0.01	0.0057879184514
30	16.6109214114	0.215408367221	0.013	0.00404969134626
31	16.6408646279	0.285850047366	0.0123333333333	0.00394405318873
32	16.7131625277	0.316190125134	0.01	0.0
33	16.6757733037	0.278727532736	0.01125	0.0027726341266
34	17.1379414863	0.427331212272	0.011	0.00504975246918
35	17.3239219818	0.324233929806	0.00933333333333	0.0047842333648
36	16.8891185921	0.726393777137	0.0103333333333	0.00385861230093
37	17.0175604591	0.604663579647	0.0128	0.00231516738056
38	17.4706116298	0.339240706778	0.01275	0.00248746859277
39	17.4655693563	0.0814306437	0.0135	0.0005
40	17.0298282264	0.3543104862	0.014	0.0
41	17.4778209214	0.551402023729	0.01675	0.00759522876548
42	17.4703276347	0.449639035282	0.018	0.00755928946018
43	17.4731695587	0.593670730771	0.019	0.00672309452559
44	17.5687827868	0.613061700842	0.02175	0.0117553179455
45	17.5075327868	0.428888113331	0.0205	0.0122780291578
46	17.3506137038	0.480464345138	0.02	0.00748331477355
47	17.0228535117	0.210823583885	0.021	0.00282842712475
48	17.4062612618	0.600922619658	0.016	0.00715142343473
49	17.7998536595	0.607870622906	0.0134	0.00677052435192
50	17.8100157827	0.490241893087	0.02325	0.0127940415819
51	17.8375563215	0.625362126507	0.022	0.0116332855777
52	17.9794249327	0.727720699321	0.0166666666667	0.00758653778449
54	17.9795693563	0.3035693563	0.019	0.012
55	17.8442470577	0.496215495104	0.0174	0.00752595508889
56	17.8504212667	0.50179868332	0.029	0.030172835465
57	18.7150048787	0.4009951213	0.0475	0.0415
58	18.4991455873	0.477750625499	0.00966666666667	0.00449691252108
59	18.4257659987	0.297265076133	0.01775	0.0078541390362
